Source,Latitude,Longitude,Time Zone,Elevation
NASA,-90.0,-0.0,14,2811.04
Year,Month,Day,Hour,Wspd,Tdry,DNI,DHI,GHI,rh,wdir,Albedo
2001,8,25,21,6.78,-55.486,0.0,0.0,0.0,92.438,32.243,0.01
2001,8,25,22,6.963,-55.447,0.0,0.0,0.0,90.75,31.978,0.01
2001,8,25,23,7.136,-55.345,0.0,0.0,0.0,89.625,33.116,0.01
2001,8,26,0,7.213,-55.306,0.0,0.0,0.0,90.0,33.38,0.01
2001,8,26,1,7.239,-55.408,0.0,0.0,0.0,92.188,33.244,0.01
2001,8,26,2,7.189,-55.666,0.0,0.0,0.0,95.625,32.395,0.01
2001,8,26,3,7.054,-56.111,0.0,0.0,0.0,99.125,30.626,0.01
2001,8,26,4,6.872,-56.627,0.0,0.0,0.0,100.0,28.371,0.01
2001,8,26,5,6.708,-57.22,0.0,0.0,0.0,100.0,26.714,0.01
2001,8,26,6,6.576,-57.83,0.0,0.0,0.0,100.0,25.621,0.01
2001,8,26,7,6.373,-58.431,0.0,0.0,0.0,100.0,24.554,0.01
2001,8,26,8,6.238,-58.986,0.0,0.0,0.0,100.0,24.254,0.01
2001,8,26,9,6.173,-59.455,0.0,0.0,0.0,100.0,23.97,0.01
2001,8,26,10,6.013,-59.853,0.0,0.0,0.0,100.0,21.732,0.01
2001,8,26,11,5.64,-60.048,0.0,0.0,0.0,100.0,18.912,0.01
2001,8,26,12,5.368,-60.111,0.0,0.0,0.0,100.0,13.895,0.01
2001,8,26,13,5.135,-60.416,0.0,0.0,0.0,100.0,11.943,0.01
2001,8,26,14,4.901,-60.767,0.0,0.0,0.0,100.0,11.399,0.01
2001,8,26,15,4.648,-61.119,0.0,0.0,0.0,100.0,9.383,0.01
2001,8,26,16,4.396,-61.423,0.0,0.0,0.0,100.0,7.352,0.01
2001,8,26,17,4.296,-61.728,0.0,0.0,0.0,100.0,4.694,0.01
2001,8,26,18,4.307,-62.017,0.0,0.0,0.0,100.0,3.952,0.01
2001,8,26,19,4.473,-62.314,0.0,0.0,0.0,100.0,5.412,0.01
2001,8,26,20,4.688,-62.564,0.0,0.0,0.0,100.0,6.699,0.01
2001,8,26,21,4.899,-62.697,0.0,0.0,0.0,100.0,5.674,0.01
2001,8,26,22,5.025,-62.923,0.0,0.0,0.0,100.0,5.711,0.01
2001,8,26,23,5.156,-63.4,0.0,0.0,0.0,100.0,8.891,0.01
2001,8,27,0,5.182,-64.002,0.0,0.0,0.0,100.0,12.716,0.01
2001,8,27,1,5.164,-64.494,0.0,0.0,0.0,100.0,16.434,0.01
2001,8,27,2,5.286,-64.759,0.0,0.0,0.0,100.0,19.694,0.01
2001,8,27,3,5.479,-64.869,0.0,0.0,0.0,100.0,21.847,0.01
2001,8,27,4,5.619,-64.923,0.0,0.0,0.0,100.0,23.0,0.01
2001,8,27,5,5.487,-64.744,0.0,0.0,0.0,100.0,22.256,0.01
2001,8,27,6,5.386,-64.377,0.0,0.0,0.0,100.0,20.196,0.01
2001,8,27,7,5.332,-64.017,0.0,0.0,0.0,100.0,18.01,0.01
2001,8,27,8,5.255,-63.634,0.0,0.0,0.0,100.0,15.875,0.01
2001,8,27,9,5.184,-63.252,0.0,0.0,0.0,100.0,14.308,0.01
2001,8,27,10,5.137,-62.869,0.0,0.0,0.0,100.0,13.635,0.01
2001,8,27,11,5.152,-62.666,0.0,0.0,0.0,100.0,14.31,0.01
2001,8,27,12,5.198,-62.548,0.0,0.0,0.0,100.0,16.501,0.01
2001,8,27,13,5.236,-62.439,0.0,0.0,0.0,100.0,19.706,0.01
2001,8,27,14,5.304,-62.377,0.0,0.0,0.0,100.0,22.977,0.01
2001,8,27,15,5.43,-62.322,0.0,0.0,0.0,100.0,25.754,0.01
2001,8,27,16,5.577,-62.283,0.0,0.0,0.0,100.0,27.534,0.01
2001,8,27,17,5.57,-62.212,0.0,0.0,0.0,100.0,27.571,0.01
2001,8,27,18,5.545,-62.072,0.0,0.0,0.0,100.0,27.431,0.01
2001,8,27,19,5.672,-61.869,0.0,0.0,0.0,100.0,27.659,0.01
2001,8,27,20,5.734,-61.627,0.0,0.0,0.0,100.0,27.159,0.01
2001,8,27,21,5.72,-61.431,0.0,0.0,0.0,100.0,26.18,0.01
2001,8,27,22,5.717,-61.291,0.0,0.0,0.0,100.0,25.409,0.01
2001,8,27,23,5.654,-61.462,0.0,0.0,0.0,100.0,25.715,0.01
2001,8,28,0,5.489,-61.916,0.0,0.0,0.0,100.0,27.003,0.01
2001,8,28,1,5.31,-62.416,0.0,0.0,0.0,100.0,28.563,0.01
2001,8,28,2,5.168,-62.939,0.0,0.0,0.0,100.0,30.325,0.01
2001,8,28,3,5.072,-63.455,0.0,0.0,0.0,100.0,32.099,0.01
2001,8,28,4,4.994,-63.955,0.0,0.0,0.0,100.0,33.516,0.01
2001,8,28,5,4.913,-64.205,0.0,0.0,0.0,100.0,34.701,0.01
2001,8,28,6,4.896,-64.291,0.0,0.0,0.0,100.0,35.059,0.01
2001,8,28,7,4.88,-64.384,0.0,0.0,0.0,100.0,34.631,0.01
2001,8,28,8,4.815,-64.455,0.0,0.0,0.0,100.0,34.154,0.01
2001,8,28,9,4.691,-64.502,0.0,0.0,0.0,100.0,33.796,0.01
2001,8,28,10,4.579,-64.502,0.0,0.0,0.0,100.0,34.151,0.01
2001,8,28,11,4.565,-64.681,0.0,0.0,0.0,100.0,35.948,0.01
2001,8,28,12,4.634,-65.002,0.0,0.0,0.0,100.0,39.459,0.01
2001,8,28,13,4.741,-65.236,0.0,0.0,0.0,100.0,43.531,0.01
2001,8,28,14,4.888,-65.392,0.0,0.0,0.0,100.0,47.332,0.01
2001,8,28,15,5.032,-65.47,0.0,0.0,0.0,100.0,50.354,0.01
2001,8,28,16,5.169,-65.541,0.0,0.0,0.0,100.0,52.801,0.01
2001,8,28,17,5.195,-65.431,0.0,0.0,0.0,100.0,54.302,0.01
2001,8,28,18,5.228,-65.212,0.0,0.0,0.0,100.0,54.671,0.01
2001,8,28,19,5.265,-65.041,0.0,0.0,0.0,100.0,54.848,0.01
2001,8,28,20,5.297,-64.939,0.0,0.0,0.0,100.0,55.091,0.01
2001,8,28,21,5.342,-64.837,0.0,0.0,0.0,100.0,55.125,0.01
2001,8,28,22,5.413,-64.712,0.0,0.0,0.0,100.0,54.635,0.01
2001,8,28,23,5.463,-64.837,0.0,0.0,0.0,100.0,53.9,0.01
2001,8,29,0,5.461,-65.181,0.0,0.0,0.0,100.0,53.376,0.01
2001,8,29,1,5.419,-65.517,0.0,0.0,0.0,100.0,53.147,0.01
2001,8,29,2,5.323,-65.877,0.0,0.0,0.0,100.0,53.113,0.01
2001,8,29,3,5.225,-66.259,0.0,0.0,0.0,100.0,53.267,0.01
2001,8,29,4,5.163,-66.595,0.0,0.0,0.0,100.0,53.182,0.01
2001,8,29,5,5.242,-66.603,0.0,0.0,0.0,100.0,53.301,0.01
2001,8,29,6,5.367,-66.377,0.0,0.0,0.0,100.0,52.63,0.01
2001,8,29,7,5.421,-66.15,0.0,0.0,0.0,100.0,52.024,0.01
2001,8,29,8,5.438,-65.962,0.0,0.0,0.0,100.0,52.06,0.01
2001,8,29,9,5.419,-65.791,0.0,0.0,0.0,100.0,52.734,0.01
2001,8,29,10,5.393,-65.658,0.0,0.0,0.0,100.0,54.076,0.01
2001,8,29,11,5.369,-65.58,0.0,0.0,0.0,100.0,53.997,0.01
2001,8,29,12,5.344,-65.548,0.0,0.0,0.0,100.0,52.963,0.01
2001,8,29,13,5.329,-65.462,0.0,0.0,0.0,100.0,52.206,0.01
2001,8,29,14,5.328,-65.337,0.0,0.0,0.0,100.0,51.668,0.01
2001,8,29,15,5.351,-65.173,0.0,0.0,0.0,100.0,51.223,0.01
2001,8,29,16,5.391,-64.978,0.0,0.0,0.0,100.0,50.705,0.01
2001,8,29,17,5.447,-64.744,0.0,0.0,0.0,100.0,51.815,0.01
2001,8,29,18,5.494,-64.494,0.0,0.0,0.0,100.0,53.733,0.01
2001,8,29,19,5.5,-64.298,0.0,0.0,0.0,100.0,55.768,0.01
2001,8,29,20,5.515,-64.119,0.0,0.0,0.0,100.0,58.201,0.01
2001,8,29,21,5.53,-63.939,0.0,0.0,0.0,100.0,60.827,0.01
2001,8,29,22,5.548,-63.791,0.0,0.0,0.0,100.0,63.218,0.01
2001,8,29,23,5.496,-63.916,0.0,0.0,0.0,100.0,65.475,0.01
2001,8,30,0,5.441,-64.189,0.0,0.0,0.0,100.0,67.633,0.01
2001,8,30,1,5.442,-64.478,0.0,0.0,0.0,100.0,69.146,0.01
2001,8,30,2,5.485,-64.798,0.0,0.0,0.0,100.0,69.836,0.01
2001,8,30,3,5.556,-65.22,0.0,0.0,0.0,100.0,69.934,0.01
2001,8,30,4,5.647,-65.767,0.0,0.0,0.0,100.0,69.936,0.01
2001,8,30,5,5.573,-66.103,0.0,0.0,0.0,100.0,69.914,0.01
2001,8,30,6,5.46,-66.244,0.0,0.0,0.0,100.0,69.127,0.01
2001,8,30,7,5.385,-66.408,0.0,0.0,0.0,100.0,68.199,0.01
2001,8,30,8,5.316,-66.572,0.0,0.0,0.0,100.0,67.808,0.01
2001,8,30,9,5.253,-66.752,0.0,0.0,0.0,100.0,67.898,0.01
2001,8,30,10,5.191,-66.9,0.0,0.0,0.0,100.0,68.455,0.01
2001,8,30,11,5.184,-67.166,0.0,0.0,0.0,100.0,68.888,0.01
2001,8,30,12,5.245,-67.525,0.0,0.0,0.0,100.0,69.054,0.01
2001,8,30,13,5.361,-67.822,0.0,0.0,0.0,100.0,69.082,0.01
2001,8,30,14,5.475,-68.041,0.0,0.0,0.0,100.0,68.487,0.01
2001,8,30,15,5.534,-68.259,0.0,0.0,0.0,100.0,67.417,0.01
2001,8,30,16,5.561,-68.478,0.0,0.0,0.0,100.0,66.136,0.01
2001,8,30,17,5.504,-68.548,0.0,0.0,0.0,100.0,64.708,0.01
2001,8,30,18,5.444,-68.431,0.0,0.0,0.0,100.0,63.03,0.01
2001,8,30,19,5.458,-68.267,0.0,0.0,0.0,100.0,61.16,0.01
2001,8,30,20,5.53,-68.072,0.0,0.0,0.0,100.0,59.522,0.01
2001,8,30,21,5.604,-67.861,0.0,0.0,0.0,100.0,58.105,0.01
2001,8,30,22,5.658,-67.65,0.0,0.0,0.0,100.0,56.946,0.01
2001,8,30,23,5.671,-67.486,0.0,0.0,0.0,100.0,55.894,0.01
2001,8,31,0,5.651,-67.4,0.0,0.0,0.0,100.0,54.794,0.01
2001,8,31,1,5.608,-67.384,0.0,0.0,0.0,100.0,53.896,0.01
2001,8,31,2,5.542,-67.416,0.0,0.0,0.0,100.0,53.195,0.01
2001,8,31,3,5.475,-67.486,0.0,0.0,0.0,100.0,52.77,0.01
2001,8,31,4,5.449,-67.541,0.0,0.0,0.0,100.0,52.456,0.01
2001,8,31,5,5.497,-67.556,0.0,0.0,0.0,100.0,52.332,0.01
2001,8,31,6,5.552,-67.517,0.0,0.0,0.0,100.0,52.259,0.01
2001,8,31,7,5.562,-67.455,0.0,0.0,0.0,100.0,52.132,0.01
2001,8,31,8,5.568,-67.361,0.0,0.0,0.0,100.0,52.181,0.01
2001,8,31,9,5.597,-67.189,0.0,0.0,0.0,100.0,52.314,0.01
2001,8,31,10,5.63,-66.994,0.0,0.0,0.0,100.0,52.271,0.01
2001,8,31,11,5.594,-66.947,0.0,0.0,0.0,100.0,53.69,0.01
2001,8,31,12,5.523,-67.056,0.0,0.0,0.0,100.0,56.13,0.01
2001,8,31,13,5.468,-67.158,0.0,0.0,0.0,100.0,58.376,0.01
2001,8,31,14,5.425,-67.252,0.0,0.0,0.0,100.0,60.112,0.01
2001,8,31,15,5.39,-67.353,0.0,0.0,0.0,100.0,61.615,0.01
2001,8,31,16,5.356,-67.478,0.0,0.0,0.0,100.0,63.024,0.01
2001,8,31,17,5.301,-67.494,0.0,0.0,0.0,100.0,62.529,0.01
2001,8,31,18,5.262,-67.4,0.0,0.0,0.0,100.0,60.466,0.01
2001,8,31,19,5.213,-67.314,0.0,0.0,0.0,100.0,58.668,0.01
2001,8,31,20,5.149,-67.205,0.0,0.0,0.0,100.0,57.202,0.01
2001,8,31,21,5.081,-67.095,0.0,0.0,0.0,100.0,55.968,0.01
2001,8,31,22,5.031,-66.955,0.0,0.0,0.0,100.0,54.928,0.01
2001,8,31,23,4.951,-66.767,0.0,0.0,0.0,100.0,54.052,0.01
2001,9,1,0,4.864,-66.564,0.0,0.0,0.0,100.0,53.425,0.01
2001,9,1,1,4.8,-66.361,0.0,0.0,0.0,100.0,52.738,0.01
2001,9,1,2,4.756,-66.142,0.0,0.0,0.0,100.0,51.737,0.01
2001,9,1,3,4.71,-65.947,0.0,0.0,0.0,100.0,50.316,0.01
2001,9,1,4,4.643,-65.783,0.0,0.0,0.0,100.0,48.479,0.01
2001,9,1,5,4.595,-65.634,0.0,0.0,0.0,100.0,47.412,0.01
2001,9,1,6,4.549,-65.525,0.0,0.0,0.0,100.0,47.018,0.01
2001,9,1,7,4.504,-65.392,0.0,0.0,0.0,100.0,46.757,0.01
2001,9,1,8,4.505,-65.267,0.0,0.0,0.0,100.0,46.897,0.01
2001,9,1,9,4.539,-65.158,0.0,0.0,0.0,100.0,47.162,0.01
2001,9,1,10,4.572,-65.033,0.0,0.0,0.0,100.0,47.147,0.01
2001,9,1,11,4.586,-64.814,0.0,0.0,0.0,100.0,46.104,0.01
2001,9,1,12,4.597,-64.533,0.0,0.0,0.0,100.0,44.174,0.01
2001,9,1,13,4.59,-64.267,0.0,0.0,0.0,100.0,42.379,0.01
2001,9,1,14,4.583,-64.048,0.0,0.0,0.0,100.0,41.406,0.01
2001,9,1,15,4.601,-63.853,0.0,0.0,0.0,100.0,41.076,0.01
2001,9,1,16,4.685,-63.673,0.0,0.0,0.0,100.0,40.943,0.01
2001,9,1,17,4.814,-63.65,0.0,0.0,0.0,100.0,40.722,0.01
2001,9,1,18,4.94,-63.72,0.0,0.0,0.0,100.0,40.188,0.01
2001,9,1,19,5.065,-63.705,0.0,0.0,0.0,100.0,39.681,0.01
2001,9,1,20,5.239,-63.658,0.0,0.0,0.0,100.0,40.221,0.01
2001,9,1,21,5.261,-63.556,0.0,0.0,0.0,100.0,40.241,0.01
2001,9,1,22,5.288,-63.431,0.0,0.0,0.0,100.0,40.326,0.01
2001,9,1,23,5.343,-63.244,0.0,0.0,0.0,100.0,41.147,0.01
2001,9,2,0,5.395,-62.994,0.0,0.0,0.0,100.0,41.654,0.01
2001,9,2,1,5.383,-62.798,0.0,0.0,0.0,100.0,41.882,0.01
2001,9,2,2,5.334,-62.634,0.0,0.0,0.0,100.0,41.675,0.01
2001,9,2,3,5.277,-62.509,0.0,0.0,0.0,100.0,41.098,0.01
2001,9,2,4,5.285,-62.478,0.0,0.0,0.0,100.0,40.684,0.01
2001,9,2,5,5.393,-62.486,0.0,0.0,0.0,100.0,41.123,0.01
2001,9,2,6,5.538,-62.408,0.0,0.0,0.0,100.0,41.855,0.01
2001,9,2,7,5.715,-62.173,0.0,0.0,0.0,100.0,41.952,0.01
2001,9,2,8,5.925,-61.83,0.0,0.0,0.0,100.0,41.954,0.01
2001,9,2,9,6.093,-61.392,0.0,0.0,0.0,100.0,41.621,0.01
2001,9,2,10,6.173,-61.033,0.0,0.0,0.0,100.0,40.483,0.01
2001,9,2,11,6.09,-60.923,0.0,0.0,0.0,100.0,39.9,0.01
2001,9,2,12,5.907,-61.173,0.0,0.0,0.0,100.0,41.3,0.01
2001,9,2,13,5.696,-61.541,0.0,0.0,0.0,100.0,44.166,0.01
2001,9,2,14,5.574,-61.908,0.0,0.0,0.0,100.0,47.499,0.01
2001,9,2,15,5.454,-62.205,0.0,0.0,0.0,100.0,48.891,0.01
2001,9,2,16,5.37,-62.462,0.0,0.0,0.0,100.0,49.543,0.01
2001,9,2,17,5.434,-62.416,0.0,0.0,0.0,100.0,49.256,0.01
2001,9,2,18,5.601,-62.064,0.0,0.0,0.0,100.0,47.431,0.01
2001,9,2,19,5.701,-61.712,0.0,0.0,0.0,100.0,44.778,0.01
2001,9,2,20,5.689,-61.486,0.0,0.0,0.0,100.0,42.718,0.01
2001,9,2,21,5.591,-61.377,0.0,0.0,0.0,100.0,41.261,0.01
2001,9,2,22,5.504,-61.259,0.0,0.0,0.0,100.0,40.337,0.01
2001,9,2,23,5.418,-61.095,0.0,0.0,0.0,100.0,40.673,0.01
2001,9,3,0,5.333,-60.939,0.0,0.0,0.0,100.0,41.912,0.01
2001,9,3,1,5.294,-60.767,0.0,0.0,0.0,100.0,43.565,0.01
2001,9,3,2,5.292,-60.541,0.0,0.0,0.0,100.0,45.359,0.01
2001,9,3,3,5.329,-60.283,0.0,0.0,0.0,100.0,47.02,0.01
2001,9,3,4,5.362,-59.962,0.0,0.0,0.0,100.0,48.366,0.01
2001,9,3,5,5.409,-59.666,0.0,0.0,0.0,100.0,49.569,0.01
2001,9,3,6,5.405,-59.408,0.0,0.0,0.0,100.0,51.043,0.01
2001,9,3,7,5.358,-59.212,0.0,0.0,0.0,100.0,53.18,0.01
2001,9,3,8,5.304,-59.033,0.0,0.0,0.0,100.0,55.865,0.01
2001,9,3,9,5.314,-58.814,0.0,0.0,0.0,100.0,59.325,0.01
2001,9,3,10,5.402,-58.564,0.0,0.0,0.0,100.0,63.361,0.01
2001,9,3,11,5.605,-58.666,0.0,0.0,0.0,100.0,67.116,0.01
2001,9,3,12,5.903,-58.97,0.0,0.0,0.0,100.0,70.438,0.01
2001,9,3,13,6.191,-59.212,0.0,0.0,0.0,100.0,73.28,0.01
2001,9,3,14,6.541,-59.47,0.0,0.0,0.0,100.0,75.333,0.01
2001,9,3,15,6.926,-59.837,0.0,0.0,0.0,100.0,76.763,0.01
2001,9,3,16,7.314,-60.377,0.0,0.0,0.0,100.0,77.79,0.01
2001,9,3,17,7.445,-60.689,0.0,0.0,0.0,100.0,77.947,0.01
2001,9,3,18,7.47,-60.619,0.0,0.0,0.0,100.0,76.574,0.01
2001,9,3,19,7.478,-60.431,0.0,0.0,0.0,100.0,74.86,0.01
2001,9,3,20,7.488,-60.158,0.0,0.0,0.0,100.0,73.702,0.01
2001,9,3,21,7.51,-59.845,0.0,0.0,0.0,100.0,72.941,0.01
2001,9,3,22,7.54,-59.47,0.0,0.0,0.0,100.0,71.64,0.01
2001,9,3,23,7.421,-59.041,0.0,0.0,0.0,100.0,70.249,0.01
2001,9,4,0,7.247,-58.541,0.0,0.0,0.0,100.0,68.829,0.01
2001,9,4,1,7.042,-57.986,0.0,0.0,0.0,100.0,67.703,0.01
2001,9,4,2,6.911,-57.478,0.0,0.0,0.0,100.0,67.116,0.01
2001,9,4,3,6.843,-57.111,0.0,0.0,0.0,100.0,67.3,0.01
2001,9,4,4,6.785,-56.845,0.0,0.0,0.0,100.0,67.954,0.01
2001,9,4,5,6.74,-56.681,0.0,0.0,0.0,100.0,68.729,0.01
2001,9,4,6,6.701,-56.587,0.0,0.0,0.0,100.0,69.811,0.01
2001,9,4,7,6.646,-56.587,0.0,0.0,0.0,100.0,71.139,0.01
2001,9,4,8,6.612,-56.642,0.0,0.0,0.0,100.0,72.678,0.01
2001,9,4,9,6.599,-56.752,0.0,0.0,0.0,100.0,74.269,0.01
2001,9,4,10,6.619,-56.869,0.0,0.0,0.0,100.0,75.718,0.01
2001,9,4,11,6.676,-57.033,0.0,0.0,0.0,100.0,76.533,0.01
2001,9,4,12,6.771,-57.212,0.0,0.0,0.0,100.0,76.589,0.01
2001,9,4,13,6.867,-57.353,0.0,0.0,0.0,100.0,76.043,0.01
2001,9,4,14,6.94,-57.541,0.0,0.0,0.0,100.0,74.728,0.01
2001,9,4,15,6.959,-57.869,0.0,0.0,0.0,100.0,72.826,0.01
2001,9,4,16,6.916,-58.345,0.0,0.0,0.0,100.0,70.603,0.01
2001,9,4,17,6.691,-58.877,0.0,0.0,0.0,100.0,68.348,0.01
2001,9,4,18,6.391,-59.423,0.0,0.0,0.0,100.0,65.44,0.01
2001,9,4,19,6.092,-59.994,0.0,0.0,0.0,100.0,61.759,0.01
2001,9,4,20,5.824,-60.572,0.0,0.0,0.0,100.0,57.824,0.01
2001,9,4,21,5.635,-61.072,0.0,0.0,0.0,100.0,54.195,0.01
2001,9,4,22,5.581,-61.369,0.0,0.0,0.0,100.0,50.852,0.01
2001,9,4,23,5.606,-61.462,0.0,0.0,0.0,100.0,47.372,0.01
2001,9,5,0,5.691,-61.416,0.0,0.0,0.0,100.0,43.888,0.01
2001,9,5,1,5.827,-61.423,0.0,0.0,0.0,100.0,40.868,0.01
2001,9,5,2,6.019,-61.603,0.0,0.0,0.0,100.0,38.729,0.01
2001,9,5,3,6.15,-62.033,0.0,0.0,0.0,100.0,37.569,0.01
2001,9,5,4,6.205,-62.502,0.0,0.0,0.0,100.0,36.913,0.01
2001,9,5,5,6.202,-62.916,0.0,0.0,0.0,100.0,36.394,0.01
2001,9,5,6,6.154,-63.244,0.0,0.0,0.0,100.0,35.91,0.01
2001,9,5,7,6.105,-63.533,0.0,0.0,0.0,100.0,35.521,0.01
2001,9,5,8,6.096,-63.759,0.0,0.0,0.0,100.0,35.401,0.01
2001,9,5,9,6.146,-63.947,0.0,0.0,0.0,100.0,35.428,0.01
2001,9,5,10,6.217,-64.064,0.0,0.0,0.0,100.0,35.487,0.01
2001,9,5,11,6.248,-64.345,0.0,0.0,0.0,100.0,36.97,0.01
2001,9,5,12,6.178,-64.791,0.0,0.0,0.0,100.0,39.407,0.01
2001,9,5,13,6.073,-65.252,0.0,0.0,0.0,100.0,41.297,0.01
2001,9,5,14,5.95,-65.712,0.0,0.0,0.0,100.0,42.446,0.01
2001,9,5,15,5.837,-66.212,0.0,0.0,0.0,100.0,43.156,0.01
2001,9,5,16,5.735,-66.705,0.0,0.0,0.0,100.0,43.786,0.01
2001,9,5,17,5.669,-66.947,0.0,0.0,0.0,100.0,42.263,0.01
2001,9,5,18,5.737,-66.955,0.0,0.0,0.0,100.0,39.086,0.01
2001,9,5,19,5.833,-66.923,0.0,0.0,0.0,99.812,36.394,0.01
2001,9,5,20,5.89,-66.892,0.0,0.0,0.0,99.375,34.133,0.01
2001,9,5,21,5.915,-66.877,0.0,0.0,0.0,99.25,32.431,0.01
2001,9,5,22,5.918,-66.884,0.0,0.0,0.0,99.188,30.899,0.01
2001,9,5,23,5.881,-66.908,0.0,0.0,0.0,98.812,29.528,0.01
2001,9,6,0,5.851,-66.947,0.0,0.0,0.0,98.188,28.207,0.01
2001,9,6,1,5.842,-66.978,0.0,0.0,0.0,97.438,26.873,0.01
2001,9,6,2,5.819,-66.978,0.0,0.0,0.0,96.875,25.189,0.01
2001,9,6,3,5.808,-66.994,0.0,0.0,0.0,97.062,23.462,0.01
2001,9,6,4,5.8,-67.017,0.0,0.0,0.0,98.562,21.658,0.01
2001,9,6,5,5.798,-67.025,0.0,0.0,0.0,100.0,20.095,0.01
2001,9,6,6,5.788,-67.017,0.0,0.0,0.0,100.0,18.655,0.01
2001,9,6,7,5.788,-66.916,0.0,0.0,0.0,100.0,17.114,0.01
2001,9,6,8,5.799,-66.72,0.0,0.0,0.0,100.0,15.871,0.01
2001,9,6,9,5.795,-66.478,0.0,0.0,0.0,100.0,15.16,0.01
2001,9,6,10,5.791,-66.22,0.0,0.0,0.0,100.0,14.374,0.01
2001,9,6,11,5.768,-66.095,0.0,0.0,0.0,100.0,13.472,0.01
2001,9,6,12,5.578,-66.072,0.0,0.0,0.0,100.0,12.868,0.01
2001,9,6,13,5.618,-65.978,0.0,0.0,0.0,99.875,15.486,0.01
2001,9,6,14,5.554,-65.994,0.0,0.0,0.0,99.062,15.503,0.01
2001,9,6,15,5.622,-66.134,0.0,0.0,0.0,98.312,15.639,0.01
2001,9,6,16,5.544,-66.377,0.0,0.0,0.0,97.875,14.193,0.01
2001,9,6,17,5.297,-66.517,0.0,0.0,0.0,96.688,11.658,0.01
2001,9,6,18,4.986,-66.619,0.0,0.0,0.0,96.688,9.197,0.01
2001,9,6,19,4.686,-66.712,0.0,0.0,0.0,96.938,7.279,0.01
2001,9,6,20,4.451,-66.705,0.0,0.0,0.0,97.312,5.641,0.01
2001,9,6,21,4.185,-66.486,0.0,0.0,0.0,98.5,2.782,0.01
2001,9,6,22,3.832,-66.337,0.0,0.0,0.0,98.812,357.313,0.01
2001,9,6,23,3.582,-66.158,0.0,0.0,0.0,97.812,355.371,0.01
2001,9,7,0,3.439,-65.689,0.0,0.0,0.0,97.312,355.701,0.01
2001,9,7,1,3.359,-64.962,0.0,0.0,0.0,97.0,354.528,0.01
2001,9,7,2,3.587,-64.134,0.0,0.0,0.0,96.375,356.003,0.01
2001,9,7,3,3.463,-63.298,0.0,0.0,0.0,96.312,355.73,0.01
2001,9,7,4,3.154,-62.595,0.0,0.0,0.0,97.125,356.45,0.01
2001,9,7,5,3.0,-61.955,0.0,0.0,0.0,97.875,0.448,0.01
2001,9,7,6,2.931,-61.314,0.0,0.0,0.0,98.812,4.434,0.01
2001,9,7,7,2.953,-60.603,0.0,0.0,0.0,99.625,8.366,0.01
2001,9,7,8,3.066,-59.986,0.0,0.0,0.0,100.0,13.257,0.01
2001,9,7,9,3.237,-59.517,0.0,0.0,0.0,100.0,17.56,0.01
2001,9,7,10,3.338,-59.228,0.0,0.0,0.0,100.0,18.138,0.01
2001,9,7,11,3.283,-58.752,0.0,0.0,0.0,100.0,11.39,0.01
2001,9,7,12,3.538,-58.111,0.0,0.0,0.0,100.0,13.146,0.01
2001,9,7,13,4.375,-57.744,0.0,0.0,0.0,100.0,25.375,0.01
2001,9,7,14,4.963,-57.283,0.0,0.0,0.0,100.0,29.107,0.01
2001,9,7,15,5.4,-56.853,0.0,0.0,0.0,100.0,31.39,0.01
2001,9,7,16,5.738,-56.509,0.0,0.0,0.0,100.0,33.56,0.01
2001,9,7,17,6.013,-56.259,0.0,0.0,0.0,100.0,34.413,0.01
2001,9,7,18,6.264,-56.142,0.0,0.0,0.0,100.0,34.225,0.01
2001,9,7,19,6.494,-56.228,0.0,0.0,0.0,100.0,33.518,0.01
2001,9,7,20,6.596,-56.525,0.0,0.0,0.0,100.0,33.257,0.01
2001,9,7,21,6.561,-56.845,0.0,0.0,0.0,100.0,33.047,0.01
2001,9,7,22,6.455,-57.041,0.0,0.0,0.0,100.0,32.094,0.01
2001,9,7,23,6.348,-57.033,0.0,0.0,0.0,100.0,30.794,0.01
2001,9,8,0,6.171,-56.978,0.0,0.0,0.0,100.0,28.674,0.01
2001,9,8,1,5.933,-56.884,0.0,0.0,0.0,100.0,26.261,0.01
2001,9,8,2,5.419,-56.931,0.0,0.0,0.0,100.0,22.016,0.01
2001,9,8,3,5.24,-57.166,0.0,0.0,0.0,100.0,21.976,0.01
2001,9,8,4,5.086,-57.455,0.0,0.0,0.0,100.0,23.06,0.01
2001,9,8,5,5.367,-57.541,0.0,0.0,0.0,100.0,25.894,0.01
2001,9,8,6,5.602,-57.572,0.0,0.0,0.0,100.0,28.03,0.01
2001,9,8,7,5.708,-57.533,0.0,0.0,0.0,100.0,28.179,0.01
2001,9,8,8,5.827,-57.423,0.0,0.0,0.0,100.0,28.249,0.01
2001,9,8,9,5.976,-57.275,0.0,0.0,0.0,100.0,29.011,0.01
2001,9,8,10,6.123,-57.127,0.0,0.0,0.0,100.0,30.262,0.01
2001,9,8,11,6.189,-57.064,0.0,0.0,0.0,100.0,31.844,0.01
2001,9,8,12,6.221,-57.048,0.0,0.0,0.0,100.0,33.63,0.01
2001,9,8,13,6.242,-57.025,0.0,0.0,0.0,100.0,35.063,0.01
2001,9,8,14,6.266,-57.08,0.0,0.0,0.0,99.875,36.227,0.01
2001,9,8,15,6.272,-57.205,0.0,0.0,0.0,98.438,37.255,0.01
